model,bias,mse,rmse,mae,rrmse,rmae,ef,r,r2,d,cc,a,b,aic,bic,pval,fval,mi_sim,sd_sim,cv_sim,mi_obs,sd_obs,cv_obs,n,run_id
grain_dw,-3.757037037,14.115327297389738,3.757037037,3.757037037,1.0,1.0,-inf,,,0.0,0.0,,0.0,-inf,-inf,,,0.0,0.0,,3.757037037,0.0,0.0,1,MZ0004
lai,1.9339906058124505,5.938256822129419,2.436853877878076,1.9339906058124505,3.4653617123548672,13.272153807218768,-11.736153263573117,0.941426007523288,0.8862829276412378,0.5024525101901569,0.31330885248558754,0.5940431700216963,2.9054907570414805,107.42703823756796,111.16944025938373,2.3837003130816364e-23,358.5127002115936,2.637193930645784,2.1073838925000774,0.7991008427598008,0.7032033248333334,0.6828264724047478,0.9710228155798111,48,MZ0004
leaf_dw,0.45948101362955573,0.4537445213328461,0.6736056126049175,0.45984585783916715,1.0271227880371039,0.6855832769726494,-0.1128771400434454,0.9366499797524562,0.8773131845702766,0.8473510328134713,0.7321608472422325,0.11775286378801493,1.5210716232880783,20.246169540396536,22.237634087504517,1.2384774002399852e-09,128.71503157819458,1.1152990136295557,1.0369418979292748,0.9297434008793026,0.655818,0.6385311466138516,0.973640776273069,20,MZ0004
plant_h,0.2786769823948542,0.09621809173922738,0.3101904120685025,0.2786769823948542,0.5324890663303025,0.890778404755146,0.5804411947758453,0.969136300403615,0.9392251687600058,0.9142048466475949,0.836944666596801,0.23395385739985078,1.0767740527927847,-54.78317900130237,-51.04077697948659,1.2790251891031934e-29,710.8922703931562,0.8612061490615209,0.5320735503406612,0.6178236777808377,0.5825291666666667,0.4788857892538737,0.8220803637938707,48,MZ0004
root_dw,-0.024991210452194018,0.0007770344049845366,0.02787533685867377,0.024991210452194018,0.5644494656003598,0.6713452935397873,0.357159271973715,0.9389635223882724,0.8816524963757918,0.8325005622705881,0.713062923515972,-0.015052815610025298,0.7987568119435312,-15.013582421067014,-16.816357843730795,0.22357538064857757,7.449692383671427,0.024393789547805984,0.02957564919628099,1.2124253650020143,0.049385000000000005,0.03476709723287235,0.7040011589120654,3,MZ0004
stalk_dw,0.23721759466063977,0.19861244950803342,0.4456595668310436,0.3047506432241798,0.5550568269727585,0.5578700793388376,0.7653383168792081,0.9594617735212949,0.9205668948486286,0.9536261235359188,0.9113627021714488,0.07150719626504054,1.2063877784199426,15.92548799037499,17.91695253748297,2.423289016580225e-11,208.605770549929,1.0401255946606398,1.1567550270563722,1.112130143700372,0.8029080000000001,0.9199879587994617,1.1458198931875903,20,MZ0004
