model,bias,mse,rmse,mae,rrmse,rmae,ef,r,r2,d,cc,a,b,aic,bic,pval,fval,mi_sim,sd_sim,cv_sim,mi_obs,sd_obs,cv_obs,n,run_id
grain_dw,-0.9883957327215064,3.594620630491509,1.8959484778051088,1.0322905528004507,1.3324901938477063,0.7120632152875929,0.2439507025087274,0.8813446157580198,0.7767683317256516,0.6201918892244503,0.41890779063974193,0.046711623198503346,0.27251693941610305,34.79569745583194,38.84640083730224,3.182670598513891e-19,187.90116222056284,0.4344653784213506,0.6742162586635343,1.5518296558251183,1.4228611111428573,2.180476819909969,1.5324593544893406,56,MZ0002
lai,-2.2756560320854184,6.408728460336751,2.5315466537942277,2.2756560320854184,0.5858197110397102,0.5237941471295346,-3.432907434738465,0.48226538907574085,0.2325799055003757,0.4528785231736888,0.14368070531559496,0.4386173299810562,0.3718958983965812,81.50400570401888,84.43547750961834,0.005186301969332017,9.092017807483522,2.0457189679145813,0.9272074186015362,0.4532428124996745,4.321375,1.202379613256562,0.27824005397739426,32,MZ0002
leaf_dw,-2.163476176271746,7.0172245980029,2.6490044541304383,2.163476176271746,0.924293032568361,0.7478092918340442,-1.5768428523661915,0.4068837737418646,0.16555440533442084,0.47504009861161556,0.0740642480140164,0.4071380763898865,0.10305894750334912,52.34868160739265,56.28926543449689,0.002498498928477783,10.118424407812059,0.7025028593697638,0.41797860631479994,0.5949849181963203,2.86597903564151,1.6502081265210304,0.5757921136194404,53,MZ0002
stalk_dw,-3.055816673630602,12.382169993292296,3.5188307707663773,3.055816673630602,0.8319861085323059,0.7332300731305844,-1.5728526587465494,0.6649286912150407,0.442130164400947,0.544602553741196,0.16836533340430657,0.07211071079252396,0.2604383950606842,113.24831704750807,117.29902042897837,2.2805553235722558e-08,42.796773286753506,1.1736178501908268,0.8592526112058471,0.7321400326913358,4.229434523821429,2.1937691409098203,0.5186908861111011,56,MZ0002
