time,cpft,y,x,cropdvi,croplai,cropcanht,cropharvc,cropreservec,cropstemc,croprootc,cropleafc,time_value,run_ini,run_end,time_delta,date,year,doy_f,doy,dap_f,dap,das_f,das
158,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13651200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,158 days,2016-08-06 06:00:00,2016,218.25,219,90.25,91,158.0,158
158,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13651200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,158 days,2016-08-06 06:00:00,2016,218.25,219,90.25,91,158.0,158
158,3,1,1,0.9027896,4.6748815,1.9030446,0.001748955,0.020427125,0.14998828,0.04118697,0.17511757,13651200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,158 days,2016-08-06 06:00:00,2016,218.25,219,90.25,91,158.0,158
158,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13651200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,158 days,2016-08-06 06:00:00,2016,218.25,219,90.25,91,158.0,158
159,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13737600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,159 days,2016-08-07 06:00:00,2016,219.25,220,91.25,92,159.0,159
159,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13737600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,159 days,2016-08-07 06:00:00,2016,219.25,220,91.25,92,159.0,159
159,3,1,1,0.91806823,4.757105,1.932876,0.0019928224,0.021180538,0.15551335,0.04283802,0.17895667,13737600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,159 days,2016-08-07 06:00:00,2016,219.25,220,91.25,92,159.0,159
159,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13737600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,159 days,2016-08-07 06:00:00,2016,219.25,220,91.25,92,159.0,159
160,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13824000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,160 days,2016-08-08 06:00:00,2016,220.25,221,92.25,93,160.0,160
160,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13824000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,160 days,2016-08-08 06:00:00,2016,220.25,221,92.25,93,160.0,160
160,3,1,1,0.9339282,4.8464456,1.9655452,0.0022741838,0.022023378,0.16169417,0.044696465,0.18311103,13824000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,160 days,2016-08-08 06:00:00,2016,220.25,221,92.25,93,160.0,160
160,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13824000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,160 days,2016-08-08 06:00:00,2016,220.25,221,92.25,93,160.0,160
161,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13910400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,161 days,2016-08-09 06:00:00,2016,221.25,222,93.25,94,161.0,161
161,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13910400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,161 days,2016-08-09 06:00:00,2016,221.25,222,93.25,94,161.0,161
161,3,1,1,0.94741744,4.9276905,1.9957634,0.0025962663,0.022819677,0.1675337,0.046463057,0.18685971,13910400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,161 days,2016-08-09 06:00:00,2016,221.25,222,93.25,94,161.0,161
161,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13910400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,161 days,2016-08-09 06:00:00,2016,221.25,222,93.25,94,161.0,161
162,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13996800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,162 days,2016-08-10 06:00:00,2016,222.25,223,94.25,95,162.0,162
162,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13996800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,162 days,2016-08-10 06:00:00,2016,222.25,223,94.25,95,162.0,162
162,3,1,1,0.9588317,4.9934144,2.0213263,0.0029542686,0.02350589,0.17256594,0.047992926,0.18992896,13996800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,162 days,2016-08-10 06:00:00,2016,222.25,223,94.25,95,162.0,162
162,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,13996800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,162 days,2016-08-10 06:00:00,2016,222.25,223,94.25,95,162.0,162
163,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14083200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,163 days,2016-08-11 06:00:00,2016,223.25,224,95.25,96,163.0,163
163,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14083200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,163 days,2016-08-11 06:00:00,2016,223.25,224,95.25,96,163.0,163
163,3,1,1,0.96872354,5.05166,2.0446286,0.0033467363,0.024141617,0.1772279,0.049416404,0.1926465,14083200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,163 days,2016-08-11 06:00:00,2016,223.25,224,95.25,96,163.0,163
163,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14083200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,163 days,2016-08-11 06:00:00,2016,223.25,224,95.25,96,163.0,163
164,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14169600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,164 days,2016-08-12 06:00:00,2016,224.25,225,96.25,97,164.0,164
164,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14169600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,164 days,2016-08-12 06:00:00,2016,224.25,225,96.25,97,164.0,164
164,3,1,1,0.9743943,5.1200433,2.0694554,0.0037668608,0.02482967,0.18227357,0.050961733,0.19554436,14169600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,164 days,2016-08-12 06:00:00,2016,224.25,225,96.25,97,164.0,164
164,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14169600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,164 days,2016-08-12 06:00:00,2016,224.25,225,96.25,97,164.0,164
165,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14256000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,165 days,2016-08-13 06:00:00,2016,225.25,226,97.25,98,165.0,165
165,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14256000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,165 days,2016-08-13 06:00:00,2016,225.25,226,97.25,98,165.0,165
165,3,1,1,0.9802155,5.2025833,2.0983918,0.0042097513,0.025645388,0.18825555,0.05279745,0.19899799,14256000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,165 days,2016-08-13 06:00:00,2016,225.25,226,97.25,98,165.0,165
165,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14256000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,165 days,2016-08-13 06:00:00,2016,225.25,226,97.25,98,165.0,165
166,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14342400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,166 days,2016-08-14 06:00:00,2016,226.25,227,98.25,99,166.0,166
166,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14342400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,166 days,2016-08-14 06:00:00,2016,226.25,227,98.25,99,166.0,166
166,3,1,1,0.98817545,5.282068,2.1274006,0.0046817004,0.02647834,0.19436382,0.054677006,0.20245443,14342400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,166 days,2016-08-14 06:00:00,2016,226.25,227,98.25,99,166.0,166
166,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14342400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,166 days,2016-08-14 06:00:00,2016,226.25,227,98.25,99,166.0,166
167,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14428800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,167 days,2016-08-15 06:00:00,2016,227.25,228,99.25,100,167.0,167
167,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14428800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,167 days,2016-08-15 06:00:00,2016,227.25,228,99.25,100,167.0,167
167,3,1,1,0.9988155,5.364546,2.1586313,0.005193581,0.027391994,0.20106393,0.05674625,0.20617692,14428800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,167 days,2016-08-15 06:00:00,2016,227.25,228,99.25,100,167.0,167
167,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14428800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,167 days,2016-08-15 06:00:00,2016,227.25,228,99.25,100,167.0,167
168,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14515200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,168 days,2016-08-16 06:00:00,2016,228.25,229,100.25,101,168.0,168
168,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14515200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,168 days,2016-08-16 06:00:00,2016,228.25,229,100.25,101,168.0,168
168,3,1,1,1.0109729,5.440388,2.1892002,0.005759291,0.028303267,0.20774667,0.058820304,0.20973743,14515200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,168 days,2016-08-16 06:00:00,2016,228.25,229,100.25,101,168.0,168
168,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14515200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,168 days,2016-08-16 06:00:00,2016,228.25,229,100.25,101,168.0,168
169,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14601600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,169 days,2016-08-17 06:00:00,2016,229.25,230,101.25,102,169.0,169
169,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14601600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,169 days,2016-08-17 06:00:00,2016,229.25,230,101.25,102,169.0,169
169,3,1,1,1.0221485,5.4907937,2.2127092,0.0063774902,0.029015632,0.21297063,0.060449105,0.21227475,14601600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,169 days,2016-08-17 06:00:00,2016,229.25,230,101.25,102,169.0,169
169,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14601600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,169 days,2016-08-17 06:00:00,2016,229.25,230,101.25,102,169.0,169
170,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14688000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,170 days,2016-08-18 06:00:00,2016,230.25,231,102.25,103,170.0,170
170,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14688000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,170 days,2016-08-18 06:00:00,2016,230.25,231,102.25,103,170.0,170
170,3,1,1,1.0339658,5.491302,2.2225626,0.007041437,0.029317563,0.21518485,0.06114286,0.21291785,14688000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,170 days,2016-08-18 06:00:00,2016,230.25,231,102.25,103,170.0,170
170,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14688000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,170 days,2016-08-18 06:00:00,2016,230.25,231,102.25,103,170.0,170
171,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14774400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,171 days,2016-08-19 06:00:00,2016,231.25,232,103.25,104,171.0,171
171,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14774400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,171 days,2016-08-19 06:00:00,2016,231.25,232,103.25,104,171.0,171
171,3,1,1,1.0457621,5.561723,2.2537282,0.007774101,0.030283237,0.22226648,0.063371964,0.2162739,14774400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,171 days,2016-08-19 06:00:00,2016,231.25,232,103.25,104,171.0,171
171,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14774400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,171 days,2016-08-19 06:00:00,2016,231.25,232,103.25,104,171.0,171
172,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14860800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,172 days,2016-08-20 06:00:00,2016,232.25,233,104.25,105,172.0,172
172,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14860800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,172 days,2016-08-20 06:00:00,2016,232.25,233,104.25,105,172.0,172
172,3,1,1,1.0567914,5.6101956,2.278649,0.00856359,0.03106843,0.2280245,0.06519208,0.2187441,14860800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,172 days,2016-08-20 06:00:00,2016,232.25,233,104.25,105,172.0,172
172,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14860800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,172 days,2016-08-20 06:00:00,2016,232.25,233,104.25,105,172.0,172
173,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14947200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,173 days,2016-08-21 06:00:00,2016,233.25,234,105.25,106,173.0,173
173,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14947200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,173 days,2016-08-21 06:00:00,2016,233.25,234,105.25,106,173.0,173
173,3,1,1,1.0696069,5.6677537,2.307836,0.009426742,0.03200241,0.23487371,0.06736756,0.22167003,14947200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,173 days,2016-08-21 06:00:00,2016,233.25,234,105.25,106,173.0,173
173,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,14947200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,173 days,2016-08-21 06:00:00,2016,233.25,234,105.25,106,173.0,173
174,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15033600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,174 days,2016-08-22 06:00:00,2016,234.25,235,106.25,107,174.0,174
174,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15033600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,174 days,2016-08-22 06:00:00,2016,234.25,235,106.25,107,174.0,174
174,3,1,1,1.0809087,5.697929,2.329033,0.010368891,0.03269055,0.23992004,0.06897894,0.2234503,15033600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,174 days,2016-08-22 06:00:00,2016,234.25,235,106.25,107,174.0,174
174,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15033600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,174 days,2016-08-22 06:00:00,2016,234.25,235,106.25,107,174.0,174
175,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15120000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,175 days,2016-08-23 06:00:00,2016,235.25,236,107.25,108,175.0,175
175,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15120000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,175 days,2016-08-23 06:00:00,2016,235.25,236,107.25,108,175.0,175
175,3,1,1,1.0839293,5.68631,2.3343284,0.011342858,0.03286397,0.2411918,0.06938612,0.22315405,15120000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,175 days,2016-08-23 06:00:00,2016,235.25,236,107.25,108,175.0,175
175,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15120000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,175 days,2016-08-23 06:00:00,2016,235.25,236,107.25,108,175.0,175
176,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15206400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,176 days,2016-08-24 06:00:00,2016,236.25,237,108.25,109,176.0,176
176,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15206400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,176 days,2016-08-24 06:00:00,2016,236.25,237,108.25,109,176.0,176
176,3,1,1,1.0879843,5.729299,2.356943,0.012341976,0.03360985,0.2466615,0.071139,0.225056,15206400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,176 days,2016-08-24 06:00:00,2016,236.25,237,108.25,109,176.0,176
176,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15206400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,176 days,2016-08-24 06:00:00,2016,236.25,237,108.25,109,176.0,176
177,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15292800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,177 days,2016-08-25 06:00:00,2016,237.25,238,109.25,110,177.0,177
177,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15292800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,177 days,2016-08-25 06:00:00,2016,237.25,238,109.25,110,177.0,177
177,3,1,1,1.0948921,5.787723,2.3857539,0.013387802,0.034573797,0.25373042,0.07340952,0.22771947,15292800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,177 days,2016-08-25 06:00:00,2016,237.25,238,109.25,110,177.0,177
177,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15292800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,177 days,2016-08-25 06:00:00,2016,237.25,238,109.25,110,177.0,177
178,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15379200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,178 days,2016-08-26 06:00:00,2016,238.25,239,110.25,111,178.0,178
178,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15379200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,178 days,2016-08-26 06:00:00,2016,238.25,239,110.25,111,178.0,178
178,3,1,1,1.1042229,5.843157,2.415198,0.014498732,0.035575017,0.26107273,0.07577578,0.23040046,15379200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,178 days,2016-08-26 06:00:00,2016,238.25,239,110.25,111,178.0,178
178,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15379200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,178 days,2016-08-26 06:00:00,2016,238.25,239,110.25,111,178.0,178
179,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15465600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,179 days,2016-08-27 06:00:00,2016,239.25,240,111.25,112,179.0,179
179,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15465600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,179 days,2016-08-27 06:00:00,2016,239.25,240,111.25,112,179.0,179
179,3,1,1,1.1145092,5.898815,2.445863,0.015689842,0.036635034,0.26884633,0.078291126,0.23314816,15465600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,179 days,2016-08-27 06:00:00,2016,239.25,240,111.25,112,179.0,179
179,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15465600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,179 days,2016-08-27 06:00:00,2016,239.25,240,111.25,112,179.0,179
180,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15552000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,180 days,2016-08-28 06:00:00,2016,240.25,241,112.25,113,180.0,180
180,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15552000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,180 days,2016-08-28 06:00:00,2016,240.25,241,112.25,113,180.0,180
180,3,1,1,1.1248467,5.9537845,2.4771152,0.01696542,0.037733674,0.27690303,0.08090865,0.23587824,15552000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,180 days,2016-08-28 06:00:00,2016,240.25,241,112.25,113,180.0,180
180,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15552000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,180 days,2016-08-28 06:00:00,2016,240.25,241,112.25,113,180.0,180
181,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15638400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,181 days,2016-08-29 06:00:00,2016,241.25,242,113.25,114,181.0,181
181,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15638400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,181 days,2016-08-29 06:00:00,2016,241.25,242,113.25,114,181.0,181
181,3,1,1,1.1366925,6.0031857,2.5082061,0.018336833,0.038844995,0.28505245,0.08356798,0.23847502,15638400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,181 days,2016-08-29 06:00:00,2016,241.25,242,113.25,114,181.0,181
181,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15638400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,181 days,2016-08-29 06:00:00,2016,241.25,242,113.25,114,181.0,181
182,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15724800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,182 days,2016-08-30 06:00:00,2016,242.25,243,114.25,115,182.0,182
182,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15724800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,182 days,2016-08-30 06:00:00,2016,242.25,243,114.25,115,182.0,182
182,3,1,1,1.1496338,6.045936,2.5388432,0.019821381,0.03995807,0.2932151,0.08624514,0.24087165,15724800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,182 days,2016-08-30 06:00:00,2016,242.25,243,114.25,115,182.0,182
182,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15724800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,182 days,2016-08-30 06:00:00,2016,242.25,243,114.25,115,182.0,182
183,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15811200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,183 days,2016-08-31 06:00:00,2016,243.25,244,115.25,116,183.0,183
183,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15811200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,183 days,2016-08-31 06:00:00,2016,243.25,244,115.25,116,183.0,183
183,3,1,1,1.163066,6.077795,2.5675907,0.021433592,0.041018646,0.30099273,0.08880991,0.24286407,15811200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,183 days,2016-08-31 06:00:00,2016,243.25,244,115.25,116,183.0,183
183,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15811200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,183 days,2016-08-31 06:00:00,2016,243.25,244,115.25,116,183.0,183
184,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15897600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,184 days,2016-09-01 06:00:00,2016,244.25,245,116.25,117,184.0,184
184,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15897600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,184 days,2016-09-01 06:00:00,2016,244.25,245,116.25,117,184.0,184
184,3,1,1,1.173201,6.07316,2.5842884,0.023149557,0.041642014,0.305564,0.09032446,0.2432205,15897600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,184 days,2016-09-01 06:00:00,2016,244.25,245,116.25,117,184.0,184
184,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15897600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,184 days,2016-09-01 06:00:00,2016,244.25,245,116.25,117,184.0,184
185,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15984000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,185 days,2016-09-02 06:00:00,2016,245.25,246,117.25,118,185.0,185
185,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15984000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,185 days,2016-09-02 06:00:00,2016,245.25,246,117.25,118,185.0,185
185,3,1,1,1.1816725,6.0444913,2.5931237,0.0249354,0.04197435,0.3080012,0.09113499,0.24252011,15984000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,185 days,2016-09-02 06:00:00,2016,245.25,246,117.25,118,185.0,185
185,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,15984000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,185 days,2016-09-02 06:00:00,2016,245.25,246,117.25,118,185.0,185
186,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,16070400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,186 days,2016-09-03 06:00:00,2016,246.25,247,118.25,119,186.0,186
186,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,16070400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,186 days,2016-09-03 06:00:00,2016,246.25,247,118.25,119,186.0,186
186,3,1,1,1.1926616,6.066616,2.6207042,0.026829565,0.043020427,0.31567243,0.0936952,0.24398746,16070400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,186 days,2016-09-03 06:00:00,2016,246.25,247,118.25,119,186.0,186
186,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,16070400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,186 days,2016-09-03 06:00:00,2016,246.25,247,118.25,119,186.0,186
187,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,16156800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,187 days,2016-09-04 06:00:00,2016,247.25,248,119.25,120,187.0,187
187,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,16156800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,187 days,2016-09-04 06:00:00,2016,247.25,248,119.25,120,187.0,187
