run_id,obs_value,variable,obs_type,units_x,date_obs,year,doy,dae,sub_plot,valid,class,subclass,data_type,description,label_var,units_y,vector,sim_code,unit_fac,SAMUCA_sim_code,DSSAT_sim_code,dap,das,date_sim,sim_value,sim_units
MZ0003,2.211828283,lai,avg,m2/m2,08/01/2016,2016,214,86,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,86,153,2016-08-01 06:00:00,1.8181491,m2/m2
MZ0003,3.1946767680000003,lai,avg,m2/m2,08/11/2016,2016,224,96,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,96,163,2016-08-11 06:00:00,2.3208091,m2/m2
MZ0003,2.944663636,lai,avg,m2/m2,08/11/2016,2016,224,96,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,96,163,2016-08-11 06:00:00,2.3208091,m2/m2
MZ0003,2.9948080810000004,lai,avg,m2/m2,08/11/2016,2016,224,96,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,96,163,2016-08-11 06:00:00,2.3208091,m2/m2
MZ0003,2.576676768,lai,avg,m2/m2,08/11/2016,2016,224,96,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,96,163,2016-08-11 06:00:00,2.3208091,m2/m2
MZ0003,3.413939394,lai,avg,m2/m2,08/18/2016,2016,231,103,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,103,170,2016-08-18 06:00:00,2.6486976,m2/m2
MZ0003,3.0673232319999997,lai,avg,m2/m2,08/18/2016,2016,231,103,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,103,170,2016-08-18 06:00:00,2.6486976,m2/m2
MZ0003,2.9606060610000005,lai,avg,m2/m2,08/18/2016,2016,231,103,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,103,170,2016-08-18 06:00:00,2.6486976,m2/m2
MZ0003,2.299348485,lai,avg,m2/m2,08/18/2016,2016,231,103,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,103,170,2016-08-18 06:00:00,2.6486976,m2/m2
MZ0003,3.9179898989999997,lai,avg,m2/m2,08/26/2016,2016,239,111,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,111,178,2016-08-26 06:00:00,2.9644978,m2/m2
MZ0003,3.159919192,lai,avg,m2/m2,08/26/2016,2016,239,111,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,111,178,2016-08-26 06:00:00,2.9644978,m2/m2
MZ0003,2.986792929,lai,avg,m2/m2,08/26/2016,2016,239,111,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,111,178,2016-08-26 06:00:00,2.9644978,m2/m2
