run_id,obs_value,variable,obs_type,units_x,date,year,doy,dae,sub_plot,valid,class,subclass,data_type,description,label_var,units_y,vector,sim_code,unit_fac,SAMUCA_sim_code,DSSAT_sim_code
MZ0003,4.64196,stalk_dw,avg,ton_ha,9/15/2016,2016,259,131,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0003,4.9014,stalk_dw,avg,ton_ha,9/15/2016,2016,259,131,4.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0003,0.018652525,lai,avg,m2/m2,5/23/2016,2016,144,16,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.016620202,lai,avg,m2/m2,5/23/2016,2016,144,16,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.018616162,lai,avg,m2/m2,5/23/2016,2016,144,16,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.017689899,lai,avg,m2/m2,5/23/2016,2016,144,16,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.050980807999999996,lai,avg,m2/m2,5/31/2016,2016,152,24,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.03549798,lai,avg,m2/m2,5/31/2016,2016,152,24,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.042158586,lai,avg,m2/m2,5/31/2016,2016,152,24,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.039131313,lai,avg,m2/m2,5/31/2016,2016,152,24,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.082737374,lai,avg,m2/m2,6/6/2016,2016,158,30,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.064939394,lai,avg,m2/m2,6/6/2016,2016,158,30,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.05011111099999999,lai,avg,m2/m2,6/6/2016,2016,158,30,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.054848485,lai,avg,m2/m2,6/6/2016,2016,158,30,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.180843434,lai,avg,m2/m2,6/21/2016,2016,173,45,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.26639596,lai,avg,m2/m2,6/21/2016,2016,173,45,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.166035354,lai,avg,m2/m2,6/21/2016,2016,173,45,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.109056566,lai,avg,m2/m2,6/21/2016,2016,173,45,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.218951515,lai,avg,m2/m2,6/27/2016,2016,179,51,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.21164141399999997,lai,avg,m2/m2,6/27/2016,2016,179,51,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.204050505,lai,avg,m2/m2,6/27/2016,2016,179,51,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.205146465,lai,avg,m2/m2,6/27/2016,2016,179,51,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.380050505,lai,avg,m2/m2,7/4/2016,2016,186,58,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.478848485,lai,avg,m2/m2,7/4/2016,2016,186,58,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.34632828299999996,lai,avg,m2/m2,7/4/2016,2016,186,58,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.41164040399999996,lai,avg,m2/m2,7/4/2016,2016,186,58,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.6631565660000001,lai,avg,m2/m2,7/11/2016,2016,193,65,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.7351868690000001,lai,avg,m2/m2,7/11/2016,2016,193,65,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.547353535,lai,avg,m2/m2,7/11/2016,2016,193,65,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.566838384,lai,avg,m2/m2,7/11/2016,2016,193,65,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.908752525,lai,avg,m2/m2,7/18/2016,2016,200,72,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.9675909090000001,lai,avg,m2/m2,7/18/2016,2016,200,72,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.654643434,lai,avg,m2/m2,7/18/2016,2016,200,72,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.814347475,lai,avg,m2/m2,7/18/2016,2016,200,72,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,1.000068687,lai,avg,m2/m2,7/26/2016,2016,208,80,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,1.288230303,lai,avg,m2/m2,7/26/2016,2016,208,80,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.855862626,lai,avg,m2/m2,7/26/2016,2016,208,80,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.8034343429999999,lai,avg,m2/m2,7/26/2016,2016,208,80,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.141353535,lai,avg,m2/m2,8/1/2016,2016,214,86,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.624949495,lai,avg,m2/m2,8/1/2016,2016,214,86,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.210787879,lai,avg,m2/m2,8/1/2016,2016,214,86,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.211828283,lai,avg,m2/m2,8/1/2016,2016,214,86,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,3.1946767680000003,lai,avg,m2/m2,8/11/2016,2016,224,96,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.944663636,lai,avg,m2/m2,8/11/2016,2016,224,96,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.9948080810000004,lai,avg,m2/m2,8/11/2016,2016,224,96,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.576676768,lai,avg,m2/m2,8/11/2016,2016,224,96,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,3.413939394,lai,avg,m2/m2,8/18/2016,2016,231,103,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,3.0673232319999997,lai,avg,m2/m2,8/18/2016,2016,231,103,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.9606060610000005,lai,avg,m2/m2,8/18/2016,2016,231,103,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.299348485,lai,avg,m2/m2,8/18/2016,2016,231,103,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,3.9179898989999997,lai,avg,m2/m2,8/26/2016,2016,239,111,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,3.159919192,lai,avg,m2/m2,8/26/2016,2016,239,111,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.986792929,lai,avg,m2/m2,8/26/2016,2016,239,111,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.9693737369999997,lai,avg,m2/m2,8/26/2016,2016,239,111,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,3.460343434,lai,avg,m2/m2,8/30/2016,2016,243,115,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,3.0560404039999995,lai,avg,m2/m2,8/30/2016,2016,243,115,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,3.113424242,lai,avg,m2/m2,8/30/2016,2016,243,115,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,3.0954141410000005,lai,avg,m2/m2,8/30/2016,2016,243,115,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,3.412212121,lai,avg,m2/m2,9/15/2016,2016,259,131,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,3.1990707069999997,lai,avg,m2/m2,9/15/2016,2016,259,131,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.693333333,lai,avg,m2/m2,9/15/2016,2016,259,131,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.9209141410000004,lai,avg,m2/m2,9/15/2016,2016,259,131,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,3.0252626260000004,lai,avg,m2/m2,9/22/2016,2016,266,138,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.247838384,lai,avg,m2/m2,9/22/2016,2016,266,138,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.988737374,lai,avg,m2/m2,9/22/2016,2016,266,138,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.812151515,lai,avg,m2/m2,9/22/2016,2016,266,138,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,2.210848485,lai,avg,m2/m2,9/29/2016,2016,273,145,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,1.6851818180000002,lai,avg,m2/m2,9/29/2016,2016,273,145,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,1.456151515,lai,avg,m2/m2,9/29/2016,2016,273,145,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.812282828,lai,avg,m2/m2,9/29/2016,2016,273,145,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0003,0.0428,plant_h,avg,m,5/23/2016,2016,144,16,1.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.0358,plant_h,avg,m,5/23/2016,2016,144,16,2.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.0396,plant_h,avg,m,5/23/2016,2016,144,16,3.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.036000000000000004,plant_h,avg,m,5/23/2016,2016,144,16,4.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.069,plant_h,avg,m,5/31/2016,2016,152,24,1.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.055999999999999994,plant_h,avg,m,5/31/2016,2016,152,24,2.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.0564,plant_h,avg,m,5/31/2016,2016,152,24,3.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.0456,plant_h,avg,m,5/31/2016,2016,152,24,4.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.1074,plant_h,avg,m,6/6/2016,2016,158,30,1.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.10099999999999999,plant_h,avg,m,6/6/2016,2016,158,30,2.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.106,plant_h,avg,m,6/6/2016,2016,158,30,3.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.086,plant_h,avg,m,6/6/2016,2016,158,30,4.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.136,plant_h,avg,m,6/21/2016,2016,173,45,1.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.1632,plant_h,avg,m,6/21/2016,2016,173,45,2.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.1308,plant_h,avg,m,6/21/2016,2016,173,45,3.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.1268,plant_h,avg,m,6/21/2016,2016,173,45,4.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.165,plant_h,avg,m,6/27/2016,2016,179,51,1.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.154,plant_h,avg,m,6/27/2016,2016,179,51,2.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.142,plant_h,avg,m,6/27/2016,2016,179,51,3.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.139,plant_h,avg,m,6/27/2016,2016,179,51,4.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.19699999999999998,plant_h,avg,m,7/4/2016,2016,186,58,1.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.20800000000000002,plant_h,avg,m,7/4/2016,2016,186,58,2.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.184,plant_h,avg,m,7/4/2016,2016,186,58,3.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.1772,plant_h,avg,m,7/4/2016,2016,186,58,4.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.295,plant_h,avg,m,7/11/2016,2016,193,65,1.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.315,plant_h,avg,m,7/11/2016,2016,193,65,2.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.27899999999999997,plant_h,avg,m,7/11/2016,2016,193,65,3.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.267,plant_h,avg,m,7/11/2016,2016,193,65,4.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.445,plant_h,avg,m,7/18/2016,2016,200,72,1.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.466,plant_h,avg,m,7/18/2016,2016,200,72,2.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
MZ0003,0.44299999999999995,plant_h,avg,m,7/18/2016,2016,200,72,3.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,
