run_id,obs_value,variable,obs_type,units_x,date,year,doy,dae,sub_plot,valid,class,subclass,data_type,description,label_var,units_y,vector,sim_code,unit_fac,SAMUCA_sim_code,DSSAT_sim_code
MZ0002,4.934805556000001,grain_dw,avg,ton/ha,03/08/2019,2019,67,87,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD
MZ0002,5.434555556,grain_dw,avg,ton/ha,03/14/2019,2019,73,93,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD
MZ0002,5.481481481,grain_dw,avg,ton/ha,03/22/2019,2019,81,101,1.0,1,plan,biomass,real,Grain Dry Weight,Grain Dry Mass,ton/ha,F,cropharvc,10.0,,GWAD
MZ0002,3.2119999999999997,lai,avg,m2/m2,01/03/2019,2019,3,23,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0002,3.5505,lai,avg,m2/m2,01/10/2019,2019,10,30,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0002,4.12525,lai,avg,m2/m2,01/17/2019,2019,17,37,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0002,5.433333332999999,lai,avg,m2/m2,01/23/2019,2019,23,43,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0002,6.60325,lai,avg,m2/m2,02/01/2019,2019,32,52,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0002,4.312,lai,avg,m2/m2,02/14/2019,2019,45,65,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0002,3.752,lai,avg,m2/m2,02/21/2019,2019,52,72,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0002,3.60875,lai,avg,m2/m2,03/26/2019,2019,85,105,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,
MZ0002,0.314222222,leaf_dw,avg,ton/ha,12/19/2018,2018,353,8,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD
MZ0002,0.537,leaf_dw,avg,ton/ha,12/26/2018,2018,360,15,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD
MZ0002,0.567333333,leaf_dw,avg,ton/ha,01/02/2019,2019,2,22,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD
MZ0002,2.807666667,leaf_dw,avg,ton/ha,01/17/2019,2019,17,37,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD
MZ0002,3.745444444,leaf_dw,avg,ton/ha,01/23/2019,2019,23,43,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD
MZ0002,3.9471111110000003,leaf_dw,avg,ton/ha,01/31/2019,2019,31,51,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD
MZ0002,3.2058888889999997,leaf_dw,avg,ton/ha,02/07/2019,2019,38,58,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD
MZ0002,2.8443333330000002,leaf_dw,avg,ton/ha,02/14/2019,2019,45,65,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD
MZ0002,2.514111111,leaf_dw,avg,ton/ha,02/21/2019,2019,52,72,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD
MZ0002,3.720333333,leaf_dw,avg,ton/ha,03/01/2019,2019,60,80,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD
MZ0002,3.183111111,leaf_dw,avg,ton/ha,03/08/2019,2019,67,87,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD
MZ0002,3.395,leaf_dw,avg,ton/ha,03/14/2019,2019,73,93,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD
MZ0002,0.259,leaf_dw,avg,ton/ha,03/22/2019,2019,81,101,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD
MZ0002,0.111888889,stalk_dw,avg,ton/ha,12/19/2018,2018,353,8,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0002,0.3835,stalk_dw,avg,ton/ha,12/26/2018,2018,360,15,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0002,0.9973333329999999,stalk_dw,avg,ton/ha,01/02/2019,2019,2,22,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0002,3.3826944439999997,stalk_dw,avg,ton/ha,01/17/2019,2019,17,37,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0002,4.328,stalk_dw,avg,ton/ha,01/23/2019,2019,23,43,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0002,5.4809444439999995,stalk_dw,avg,ton/ha,01/31/2019,2019,31,51,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0002,5.722111111,stalk_dw,avg,ton/ha,02/07/2019,2019,38,58,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0002,5.882722222000001,stalk_dw,avg,ton/ha,02/14/2019,2019,45,65,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0002,6.039,stalk_dw,avg,ton/ha,02/21/2019,2019,52,72,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0002,6.102888889,stalk_dw,avg,ton/ha,03/01/2019,2019,60,80,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0002,6.204444444,stalk_dw,avg,ton/ha,03/08/2019,2019,67,87,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0002,5.5638611110000005,stalk_dw,avg,ton/ha,03/14/2019,2019,73,93,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
MZ0002,5.347222222,stalk_dw,avg,ton/ha,03/22/2019,2019,81,101,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,
