time,y,x,t1p5m_gb,snowfall,snow_grnd_gb,snow_depth_gb,resp_s_gb,precip,smc_tot,snow_can_gb,sw_down,time_value,run_ini,run_end,time_delta,date,year,doy_f,doy,dap_f,dap,das_f,das
116,1,1,295.71664,0.0,0.0,0.0,1.6505072e-07,2.9374999e-06,1152.6367,0.0,179.42995,10022400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,116 days,2018-12-26 06:00:00,2018,359.25,360,26.25,27,116.0,116
117,1,1,295.61774,0.0,0.0,0.0,1.6548783e-07,0.0,1152.6729,0.0,172.23846,10108800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,117 days,2018-12-27 06:00:00,2018,360.25,361,27.25,28,117.0,117
118,1,1,296.6982,0.0,0.0,0.0,1.7850654e-07,5.8750006e-06,1151.9816,0.0,257.48346,10195200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,118 days,2018-12-28 06:00:00,2018,361.25,362,28.25,29,118.0,118
119,1,1,296.97226,0.0,0.0,0.0,1.8579686e-07,0.0,1151.7238,0.0,233.395,10281600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,119 days,2018-12-29 06:00:00,2018,362.25,363,29.25,30,119.0,119
120,1,1,297.10498,0.0,0.0,0.0,1.8996178e-07,0.0,1151.4106,0.0,242.12389,10368000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,120 days,2018-12-30 06:00:00,2018,363.25,364,30.25,31,120.0,120
121,1,1,299.24695,0.0,0.0,0.0,1.988793e-07,0.0,1150.6445,0.0,267.09445,10454400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,121 days,2018-12-31 06:00:00,2018,364.25,365,31.25,32,121.0,121
122,1,1,299.71915,0.0,0.0,0.0,2.0567073e-07,0.0,1149.8649,0.0,271.79968,10540800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,122 days,2019-01-01 06:00:00,2019,0.25,1,32.25,33,122.0,122
123,1,1,299.2252,0.0,0.0,0.0,2.1823045e-07,0.0,1148.4762,0.0,318.33087,10627200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,123 days,2019-01-02 06:00:00,2019,1.25,2,33.25,34,123.0,123
124,1,1,298.8005,0.0,0.0,0.0,2.0548981e-07,0.0,1148.193,0.0,248.22801,10713600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,124 days,2019-01-03 06:00:00,2019,2.25,3,34.25,35,124.0,124
125,1,1,299.89624,0.0,0.0,0.0,2.2373085e-07,0.0,1146.8334,0.0,341.8927,10800000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,125 days,2019-01-04 06:00:00,2019,3.25,4,35.25,36,125.0,125
126,1,1,298.9271,0.0,0.0,0.0,2.1493162e-07,0.0,1146.1996,0.0,312.32938,10886400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,126 days,2019-01-05 06:00:00,2019,4.25,5,36.25,37,126.0,126
127,1,1,296.19,0.0,0.0,0.0,1.8905662e-07,0.0,1146.5253,0.0,207.56248,10972800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,127 days,2019-01-06 06:00:00,2019,5.25,6,37.25,38,127.0,127
128,1,1,295.15247,0.0,0.0,0.0,1.7091149e-07,2.9374999e-06,1147.283,0.0,142.15364,11059200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,128 days,2019-01-07 06:00:00,2019,6.25,7,38.25,39,128.0,128
129,1,1,297.30255,0.0,0.0,0.0,1.8392008e-07,0.0,1145.6888,0.0,333.62985,11145600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,129 days,2019-01-08 06:00:00,2019,7.25,8,39.25,40,129.0,129
130,1,1,298.51694,0.0,0.0,0.0,1.9433351e-07,0.0,1143.8981,0.0,362.70667,11232000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,130 days,2019-01-09 06:00:00,2019,8.25,9,40.25,41,130.0,130
131,1,1,298.94678,0.0,0.0,0.0,2.0057111e-07,0.0,1142.2858,0.0,361.76514,11318400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,131 days,2019-01-10 06:00:00,2019,9.25,10,41.25,42,131.0,131
132,1,1,298.54114,0.0,0.0,0.0,2.0391063e-07,0.0,1141.4779,0.0,331.6797,11404800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,132 days,2019-01-11 06:00:00,2019,10.25,11,42.25,43,132.0,132
133,1,1,298.44437,0.0,0.0,0.0,1.9483723e-07,0.0,1141.4999,0.0,262.4239,11491200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,133 days,2019-01-12 06:00:00,2019,11.25,12,43.25,44,133.0,133
134,1,1,297.04184,0.0,0.0,0.0,1.8810017e-07,0.0,1141.9893,0.0,182.04053,11577600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,134 days,2019-01-13 06:00:00,2019,12.25,13,44.25,45,134.0,134
135,1,1,296.61026,0.0,0.0,0.0,1.7374863e-07,0.0,1142.8507,0.0,143.3824,11664000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,135 days,2019-01-14 06:00:00,2019,13.25,14,45.25,46,135.0,135
136,1,1,296.564,0.0,0.0,0.0,1.7968846e-07,0.0,1143.2983,0.0,187.77544,11750400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,136 days,2019-01-15 06:00:00,2019,14.25,15,46.25,47,136.0,136
137,1,1,296.56607,0.0,0.0,0.0,1.8282206e-07,0.0,1142.3978,0.0,304.9353,11836800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,137 days,2019-01-16 06:00:00,2019,15.25,16,47.25,48,137.0,137
138,1,1,300.23294,0.0,0.0,0.0,1.9589073e-07,0.0,1140.6486,0.0,313.9853,11923200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,138 days,2019-01-17 06:00:00,2019,16.25,17,48.25,49,138.0,138
139,1,1,296.13046,0.0,0.0,0.0,1.7860982e-07,0.0,1140.4594,0.0,272.99802,12009600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,139 days,2019-01-18 06:00:00,2019,17.25,18,49.25,50,139.0,139
140,1,1,296.40826,0.0,0.0,0.0,1.7769223e-07,0.0,1140.4835,0.0,257.63806,12096000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,140 days,2019-01-19 06:00:00,2019,18.25,19,50.25,51,140.0,140
141,1,1,297.2584,0.0,0.0,0.0,1.7875674e-07,0.0,1140.9996,0.0,211.44965,12182400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,141 days,2019-01-20 06:00:00,2019,19.25,20,51.25,52,141.0,141
142,1,1,296.40213,0.0,0.0,0.0,1.6670724e-07,0.0,1142.4562,0.0,36.786324,12268800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,142 days,2019-01-21 06:00:00,2019,20.25,21,52.25,53,142.0,142
143,1,1,294.29816,0.0,0.0,0.0,1.5503701e-07,0.0,1142.9703,0.0,166.7901,12355200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,143 days,2019-01-22 06:00:00,2019,21.25,22,53.25,54,143.0,143
144,1,1,293.2513,0.0,0.0,0.0,1.4310622e-07,0.0,1143.3531,0.0,152.80391,12441600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,144 days,2019-01-23 06:00:00,2019,22.25,23,54.25,55,144.0,144
145,1,1,294.64175,0.0,0.0,0.0,1.4308057e-07,0.0,1143.5865,0.0,143.27307,12528000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,145 days,2019-01-24 06:00:00,2019,23.25,24,55.25,56,145.0,145
146,1,1,296.11575,0.0,0.0,0.0,1.5705028e-07,0.0,1143.0471,0.0,217.56029,12614400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,146 days,2019-01-25 06:00:00,2019,24.25,25,56.25,57,146.0,146
147,1,1,295.1285,0.0,0.0,0.0,1.5357884e-07,0.0,1143.1432,0.0,169.23904,12700800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,147 days,2019-01-26 06:00:00,2019,25.25,26,57.25,58,147.0,147
148,1,1,295.68668,0.0,0.0,0.0,1.542327e-07,0.0,1142.8065,0.0,206.82158,12787200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,148 days,2019-01-27 06:00:00,2019,26.25,27,58.25,59,148.0,148
149,1,1,296.1685,0.0,0.0,0.0,1.5681039e-07,0.0,1142.06,0.0,226.07164,12873600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,149 days,2019-01-28 06:00:00,2019,27.25,28,59.25,60,149.0,149
150,1,1,293.03354,0.0,0.0,0.0,1.3481076e-07,0.0,1143.3303,0.0,28.275171,12960000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,150 days,2019-01-29 06:00:00,2019,28.25,29,60.25,61,150.0,150
151,1,1,293.58987,0.0,0.0,0.0,1.3406155e-07,0.0,1144.8644,0.0,31.13836,13046400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,151 days,2019-01-30 06:00:00,2019,29.25,30,61.25,62,151.0,151
152,1,1,295.80453,0.0,0.0,0.0,1.5559527e-07,0.0,1145.0323,0.0,178.136,13132800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,152 days,2019-01-31 06:00:00,2019,30.25,31,62.25,63,152.0,152
153,1,1,296.38113,0.0,0.0,0.0,1.6726689e-07,0.0,1144.2545,0.0,249.80705,13219200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,153 days,2019-02-01 06:00:00,2019,31.25,32,63.25,64,153.0,153
154,1,1,298.3052,0.0,0.0,0.0,1.822787e-07,0.0,1143.39,0.0,256.85956,13305600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,154 days,2019-02-02 06:00:00,2019,32.25,33,64.25,65,154.0,154
155,1,1,299.68094,0.0,0.0,0.0,1.8953214e-07,8.824999e-06,1142.0546,0.0,299.97525,13392000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,155 days,2019-02-03 06:00:00,2019,33.25,34,65.25,66,155.0,155
156,1,1,299.3569,0.0,0.0,0.0,1.927866e-07,0.0,1140.8049,0.0,289.1299,13478400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,156 days,2019-02-04 06:00:00,2019,34.25,35,66.25,67,156.0,156
157,1,1,296.6072,0.0,0.0,0.0,1.73841e-07,0.0,1140.5662,0.0,177.67024,13564800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,157 days,2019-02-05 06:00:00,2019,35.25,36,67.25,68,157.0,157
158,1,1,297.05222,0.0,0.0,0.0,1.747931e-07,0.0,1139.9679,0.0,250.0075,13651200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,158 days,2019-02-06 06:00:00,2019,36.25,37,68.25,69,158.0,158
159,1,1,296.00372,0.0,0.0,0.0,1.6315613e-07,0.0,1140.4058,0.0,137.99275,13737600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,159 days,2019-02-07 06:00:00,2019,37.25,38,69.25,70,159.0,159
160,1,1,296.12778,0.0,0.0,0.0,1.6739648e-07,0.0,1140.9108,0.0,181.11006,13824000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,160 days,2019-02-08 06:00:00,2019,38.25,39,70.25,71,160.0,160
161,1,1,298.22256,0.0,0.0,0.0,1.810356e-07,0.0,1140.1979,0.0,257.62662,13910400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,161 days,2019-02-09 06:00:00,2019,39.25,40,71.25,72,161.0,161
162,1,1,299.71622,0.0,0.0,0.0,1.9221272e-07,0.0,1138.5693,0.0,298.21976,13996800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,162 days,2019-02-10 06:00:00,2019,40.25,41,72.25,73,162.0,162
163,1,1,298.073,0.0,0.0,0.0,1.8694688e-07,0.0,1137.9896,0.0,242.22322,14083200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,163 days,2019-02-11 06:00:00,2019,41.25,42,73.25,74,163.0,163
164,1,1,298.3585,0.0,0.0,0.0,1.8885663e-07,0.0,1137.5887,0.0,267.38074,14169600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,164 days,2019-02-12 06:00:00,2019,42.25,43,74.25,75,164.0,164
165,1,1,299.30765,0.0,0.0,0.0,1.9010179e-07,0.0,1137.0299,0.0,236.1833,14256000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,165 days,2019-02-13 06:00:00,2019,43.25,44,75.25,76,165.0,165
166,1,1,299.1155,0.0,0.0,0.0,1.9283209e-07,0.0,1136.2192,0.0,262.82123,14342400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,166 days,2019-02-14 06:00:00,2019,44.25,45,76.25,77,166.0,166
167,1,1,299.2867,0.0,0.0,0.0,1.949496e-07,0.0,1135.731,0.0,225.78807,14428800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,167 days,2019-02-15 06:00:00,2019,45.25,46,77.25,78,167.0,167
168,1,1,299.436,0.0,0.0,0.0,1.9450168e-07,0.0,1135.3722,0.0,211.937,14515200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,168 days,2019-02-16 06:00:00,2019,46.25,47,78.25,79,168.0,168
169,1,1,298.90326,0.0,0.0,0.0,1.9278143e-07,5.8750006e-06,1135.0325,0.0,223.28398,14601600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,169 days,2019-02-17 06:00:00,2019,47.25,48,79.25,80,169.0,169
170,1,1,298.02896,0.0,0.0,0.0,1.7588353e-07,0.0001234725,1140.702,0.0,225.7713,14688000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,170 days,2019-02-18 06:00:00,2019,48.25,49,80.25,81,170.0,170
171,1,1,296.65176,0.0,0.0,0.0,1.8045505e-07,0.0,1140.5839,0.0,209.55975,14774400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,171 days,2019-02-19 06:00:00,2019,49.25,50,81.25,82,171.0,171
172,1,1,297.09686,0.0,0.0,0.0,1.7628105e-07,1.763875e-05,1140.5953,0.0,209.92842,14860800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,172 days,2019-02-20 06:00:00,2019,50.25,51,82.25,83,172.0,172
173,1,1,296.88748,0.0,0.0,0.0,1.7935656e-07,2.9374999e-06,1139.7207,0.0,240.59058,14947200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,173 days,2019-02-21 06:00:00,2019,51.25,52,83.25,84,173.0,173
174,1,1,297.08755,0.0,0.0,0.0,1.7881452e-07,0.0,1139.3185,0.0,223.76562,15033600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,174 days,2019-02-22 06:00:00,2019,52.25,53,84.25,85,174.0,174
175,1,1,297.64743,0.0,0.0,0.0,1.7969815e-07,0.0,1139.5653,0.0,162.98306,15120000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,175 days,2019-02-23 06:00:00,2019,53.25,54,85.25,86,175.0,175
176,1,1,297.25287,0.0,0.0,0.0,1.8233432e-07,0.0,1139.6401,0.0,197.02026,15206400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,176 days,2019-02-24 06:00:00,2019,54.25,55,86.25,87,176.0,176
177,1,1,295.737,0.0,0.0,0.0,1.7500929e-07,0.0,1140.0668,0.0,142.93437,15292800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,177 days,2019-02-25 06:00:00,2019,55.25,56,87.25,88,177.0,177
178,1,1,297.14795,0.0,0.0,0.0,1.732029e-07,0.0,1139.6161,0.0,224.92473,15379200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,178 days,2019-02-26 06:00:00,2019,56.25,57,88.25,89,178.0,178
179,1,1,298.24994,0.0,0.0,0.0,1.7959144e-07,0.0,1138.2651,0.0,277.11075,15465600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,179 days,2019-02-27 06:00:00,2019,57.25,58,89.25,90,179.0,179
180,1,1,297.46558,0.0,0.0,0.0,1.7797352e-07,0.0,1137.7682,0.0,212.6245,15552000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,180 days,2019-02-28 06:00:00,2019,58.25,59,90.25,91,180.0,180
181,1,1,297.86258,0.0,0.0,0.0,1.8006006e-07,0.0,1136.8951,0.0,263.91388,15638400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,181 days,2019-03-01 06:00:00,2019,59.25,60,91.25,92,181.0,181
182,1,1,296.17038,0.0,0.0,0.0,1.6619639e-07,0.0,1137.3706,0.0,141.72319,15724800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,182 days,2019-03-02 06:00:00,2019,60.25,61,92.25,93,182.0,182
183,1,1,297.73602,0.0,0.0,0.0,1.728676e-07,0.0,1138.0294,0.0,180.19696,15811200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,183 days,2019-03-03 06:00:00,2019,61.25,62,93.25,94,183.0,183
184,1,1,299.33276,0.0,0.0,0.0,1.7868354e-07,0.0,1136.7599,0.0,267.43506,15897600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,184 days,2019-03-04 06:00:00,2019,62.25,63,94.25,95,184.0,184
185,1,1,299.86362,0.0,0.0,0.0,1.8151825e-07,0.0,1134.7152,0.0,304.82593,15984000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,185 days,2019-03-05 06:00:00,2019,63.25,64,95.25,96,185.0,185
186,1,1,299.95328,0.0,0.0,0.0,1.8298469e-07,0.0,1132.7292,0.0,321.1284,16070400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,186 days,2019-03-06 06:00:00,2019,64.25,65,96.25,97,186.0,186
187,1,1,299.19452,0.0,0.0,0.0,1.8288732e-07,0.0,1131.066,0.0,326.34238,16156800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,187 days,2019-03-07 06:00:00,2019,65.25,66,97.25,98,187.0,187
188,1,1,300.13733,0.0,0.0,0.0,1.8849397e-07,0.0,1129.7417,0.0,308.6947,16243200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,188 days,2019-03-08 06:00:00,2019,66.25,67,98.25,99,188.0,188
189,1,1,300.09848,0.0,0.0,0.0,1.9312391e-07,1.47e-05,1129.784,0.0,259.69656,16329600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,189 days,2019-03-09 06:00:00,2019,67.25,68,99.25,100,189.0,189
190,1,1,298.04312,0.0,0.0,0.0,1.9053341e-07,0.0,1129.5774,0.0,244.54292,16416000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,190 days,2019-03-10 06:00:00,2019,68.25,69,100.25,101,190.0,190
191,1,1,297.19052,0.0,0.0,0.0,1.7962189e-07,0.0,1130.6069,0.0,161.23024,16502400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,191 days,2019-03-11 06:00:00,2019,69.25,70,101.25,102,191.0,191
192,1,1,297.51053,0.0,0.0,0.0,1.8269533e-07,0.0,1131.333,0.0,194.62244,16588800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,192 days,2019-03-12 06:00:00,2019,70.25,71,102.25,103,192.0,192
193,1,1,297.01328,0.0,0.0,0.0,1.7289939e-07,0.0,1132.2861,0.0,154.2061,16675200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,193 days,2019-03-13 06:00:00,2019,71.25,72,103.25,104,193.0,193
194,1,1,297.39682,0.0,0.0,0.0,1.7532052e-07,0.0,1133.6324,0.0,116.11099,16761600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,194 days,2019-03-14 06:00:00,2019,72.25,73,104.25,105,194.0,194
195,1,1,295.7042,0.0,0.0,0.0,1.628133e-07,0.0,1135.4352,0.0,29.03375,16848000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,195 days,2019-03-15 06:00:00,2019,73.25,74,105.25,106,195.0,195
196,1,1,295.3831,0.0,0.0,0.0,1.5566208e-07,0.0,1135.9274,0.0,165.58804,16934400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,196 days,2019-03-16 06:00:00,2019,74.25,75,106.25,107,196.0,196
197,1,1,293.10562,0.0,0.0,0.0,1.3855895e-07,0.0,1136.8453,0.0,109.09217,17020800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,197 days,2019-03-17 06:00:00,2019,75.25,76,107.25,108,197.0,197
198,1,1,294.16782,0.0,0.0,0.0,1.400423e-07,0.0,1137.9916,0.0,79.077385,17107200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,198 days,2019-03-18 06:00:00,2019,76.25,77,108.25,109,198.0,198
199,1,1,295.2152,0.0,0.0,0.0,1.5153599e-07,0.0,1138.6501,0.0,155.94841,17193600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,199 days,2019-03-19 06:00:00,2019,77.25,78,109.25,110,199.0,199
200,1,1,296.61478,0.0,0.0,0.0,1.6272888e-07,0.0,1138.5114,0.0,196.633,17280000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,200 days,2019-03-20 06:00:00,2019,78.25,79,110.25,111,200.0,200
201,1,1,298.40726,0.0,0.0,0.0,1.770429e-07,0.0,1137.8953,0.0,235.235,17366400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,201 days,2019-03-21 06:00:00,2019,79.25,80,111.25,112,201.0,201
202,1,1,297.7652,0.0,0.0,0.0,1.7989278e-07,1.764625e-05,1137.7607,0.0,236.98558,17452800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,202 days,2019-03-22 06:00:00,2019,80.25,81,112.25,113,202.0,202
203,1,1,297.5602,0.0,0.0,0.0,1.677942e-07,0.00014994001,1142.5022,0.0,200.99925,17539200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,203 days,2019-03-23 06:00:00,2019,81.25,82,113.25,114,203.0,203
204,1,1,296.19064,0.0,0.0,0.0,1.6392642e-07,2.9374999e-06,1146.4852,0.0,186.13976,17625600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,204 days,2019-03-24 06:00:00,2019,82.25,83,114.25,115,204.0,204
205,1,1,295.93762,0.0,0.0,0.0,1.6542536e-07,0.0,1145.142,0.0,141.97508,17712000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,205 days,2019-03-25 06:00:00,2019,83.25,84,115.25,116,205.0,205
206,1,1,296.44815,0.0,0.0,0.0,1.6843121e-07,0.0,1144.785,0.0,166.07442,17798400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,206 days,2019-03-26 06:00:00,2019,84.25,85,116.25,117,206.0,206
207,1,1,296.22208,0.0,0.0,0.0,1.6336094e-07,0.0,1144.5243,0.0,171.17694,17884800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,207 days,2019-03-27 06:00:00,2019,85.25,86,117.25,118,207.0,207
208,1,1,295.66763,0.0,0.0,0.0,1.8363988e-07,2.9374999e-06,1144.703,0.0,171.75832,17971200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,208 days,2019-03-28 06:00:00,2019,86.25,87,118.25,119,208.0,208
209,1,1,295.9499,0.0,0.0,0.0,2.0011295e-07,0.0,1144.9989,0.0,201.09413,18057600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,209 days,2019-03-29 06:00:00,2019,87.25,88,119.25,120,209.0,209
210,1,1,297.9949,0.0,0.0,0.0,2.1961738e-07,2.057875e-05,1145.9711,0.0,254.88428,18144000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,210 days,2019-03-30 06:00:00,2019,88.25,89,120.25,121,210.0,210
211,1,1,296.02847,0.0,0.0,0.0,1.9988813e-07,2.9374999e-06,1145.6488,0.0,231.0873,18230400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,211 days,2019-03-31 06:00:00,2019,89.25,90,121.25,122,211.0,211
212,1,1,294.96356,0.0,0.0,0.0,1.8280855e-07,0.0,1145.7794,0.0,223.56134,18316800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,212 days,2019-04-01 06:00:00,2019,90.25,91,122.25,123,212.0,212
213,1,1,295.46298,0.0,0.0,0.0,1.8418037e-07,0.0,1146.0806,0.0,207.34981,18403200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,213 days,2019-04-02 06:00:00,2019,91.25,92,123.25,124,213.0,213
214,1,1,297.13394,0.0,0.0,0.0,1.8995888e-07,0.0,1146.7079,0.0,194.27277,18489600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,214 days,2019-04-03 06:00:00,2019,92.25,93,124.25,125,214.0,214
215,1,1,295.91483,0.0,0.0,0.0,1.9809274e-07,0.0,1147.2628,0.0,205.54124,18576000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,215 days,2019-04-04 06:00:00,2019,93.25,94,125.25,126,215.0,215
216,1,1,295.22354,0.0,0.0,0.0,1.7303212e-07,0.0,1148.6108,0.0,80.40697,18662400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,216 days,2019-04-05 06:00:00,2019,94.25,95,126.25,127,216.0,216
217,1,1,293.84164,0.0,0.0,0.0,1.5781755e-07,0.0,1149.2677,0.0,86.9711,18748800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,217 days,2019-04-06 06:00:00,2019,95.25,96,127.25,128,217.0,217
218,1,1,295.15533,0.0,0.0,0.0,1.6769441e-07,9.407377e-05,1150.723,0.0,181.52446,18835200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,218 days,2019-04-07 06:00:00,2019,96.25,97,128.25,129,218.0,218
219,1,1,295.42834,0.0,0.0,0.0,1.51121e-07,1.470125e-05,1154.2228,0.0,82.65137,18921600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,219 days,2019-04-08 06:00:00,2019,97.25,98,129.25,130,219.0,219
220,1,1,295.79276,0.0,0.0,0.0,1.7035451e-07,0.0,1153.6373,0.0,91.592316,19008000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,220 days,2019-04-09 06:00:00,2019,98.25,99,130.25,131,220.0,220
221,1,1,296.3905,0.0,0.0,0.0,1.7633643e-07,0.00013522748,1162.3425,0.0,140.7788,19094400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,221 days,2019-04-10 06:00:00,2019,99.25,100,131.25,132,221.0,221
222,1,1,296.82486,0.0,0.0,0.0,1.807815e-07,7.9382495e-05,1167.5817,0.0,117.95145,19180800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,222 days,2019-04-11 06:00:00,2019,100.25,101,132.25,133,222.0,222
223,1,1,296.411,0.0,0.0,0.0,1.9364619e-07,0.0,1164.6569,0.0,140.33406,19267200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,223 days,2019-04-12 06:00:00,2019,101.25,102,133.25,134,223.0,223
224,1,1,298.84665,0.0,0.0,0.0,2.0952945e-07,0.0,1162.4146,0.0,178.11249,19353600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,224 days,2019-04-13 06:00:00,2019,102.25,103,134.25,135,224.0,224
225,1,1,297.40073,0.0,0.0,0.0,2.1111686e-07,0.0,1161.141,0.0,204.16077,19440000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,225 days,2019-04-14 06:00:00,2019,103.25,104,135.25,136,225.0,225
226,1,1,298.71045,0.0,0.0,0.0,2.0685634e-07,0.0,1160.2155,0.0,204.1699,19526400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,226 days,2019-04-15 06:00:00,2019,104.25,105,136.25,137,226.0,226
227,1,1,296.79953,0.0,0.0,0.0,1.924841e-07,0.0,1159.7191,0.0,163.161,19612800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,227 days,2019-04-16 06:00:00,2019,105.25,106,137.25,138,227.0,227
228,1,1,293.04456,0.0,0.0,0.0,1.4716883e-07,0.0,1159.7596,0.0,79.37236,19699200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,228 days,2019-04-17 06:00:00,2019,106.25,107,138.25,139,228.0,228
229,1,1,295.79538,0.0,0.0,0.0,1.830986e-07,0.0,1159.2617,0.0,179.10992,19785600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,229 days,2019-04-18 06:00:00,2019,107.25,108,139.25,140,229.0,229
