time,y,x,t1p5m_gb,snowfall,snow_grnd_gb,snow_depth_gb,resp_s_gb,precip,smc_tot,snow_can_gb,sw_down,time_value,run_ini,run_end,time_delta,date,year,doy_f,doy,dap_f,dap,das_f,das
112,1,1,299.6922,0.0,0.0,0.0,2.0161254e-07,0.0,1151.8209,0.0,246.86455,9676800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,112 days,2018-12-22 06:00:00,2018,355.25,356,22.25,23,112.0,112
113,1,1,299.47107,0.0,0.0,0.0,2.0225086e-07,0.0,1151.2052,0.0,243.52544,9763200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,113 days,2018-12-23 06:00:00,2018,356.25,357,23.25,24,113.0,113
114,1,1,297.69144,0.0,0.0,0.0,1.9216564e-07,0.0,1151.0623,0.0,203.67677,9849600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,114 days,2018-12-24 06:00:00,2018,357.25,358,24.25,25,114.0,114
115,1,1,295.91367,0.0,0.0,0.0,1.6994927e-07,0.0,1151.495,0.0,136.10655,9936000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,115 days,2018-12-25 06:00:00,2018,358.25,359,25.25,26,115.0,115
116,1,1,295.71924,0.0,0.0,0.0,1.6433074e-07,2.9374999e-06,1151.3944,0.0,179.42995,10022400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,116 days,2018-12-26 06:00:00,2018,359.25,360,26.25,27,116.0,116
117,1,1,295.62057,0.0,0.0,0.0,1.6412024e-07,0.0,1151.3497,0.0,172.23846,10108800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,117 days,2018-12-27 06:00:00,2018,360.25,361,27.25,28,117.0,117
118,1,1,296.69876,0.0,0.0,0.0,1.7434361e-07,5.8750006e-06,1150.5493,0.0,257.48346,10195200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,118 days,2018-12-28 06:00:00,2018,361.25,362,28.25,29,118.0,118
119,1,1,296.9752,0.0,0.0,0.0,1.807403e-07,0.0,1150.028,0.0,233.395,10281600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,119 days,2018-12-29 06:00:00,2018,362.25,363,29.25,30,119.0,119
120,1,1,297.1061,0.0,0.0,0.0,1.8400675e-07,0.0,1149.4923,0.0,242.12389,10368000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,120 days,2018-12-30 06:00:00,2018,363.25,364,30.25,31,120.0,120
121,1,1,299.20782,0.0,0.0,0.0,1.9043513e-07,0.0,1148.4614,0.0,267.09445,10454400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,121 days,2018-12-31 06:00:00,2018,364.25,365,31.25,32,121.0,121
122,1,1,299.7062,0.0,0.0,0.0,1.9567803e-07,0.0,1147.2653,0.0,271.79968,10540800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,122 days,2019-01-01 06:00:00,2019,0.25,1,32.25,33,122.0,122
123,1,1,299.2299,0.0,0.0,0.0,2.0637667e-07,0.0,1145.4286,0.0,318.33087,10627200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,123 days,2019-01-02 06:00:00,2019,1.25,2,33.25,34,123.0,123
124,1,1,298.80344,0.0,0.0,0.0,1.9722312e-07,0.0,1144.5872,0.0,248.22801,10713600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,124 days,2019-01-03 06:00:00,2019,2.25,3,34.25,35,124.0,124
125,1,1,299.90067,0.0,0.0,0.0,2.0970698e-07,0.0,1142.8231,0.0,341.8927,10800000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,125 days,2019-01-04 06:00:00,2019,3.25,4,35.25,36,125.0,125
126,1,1,298.9176,0.0,0.0,0.0,2.03009e-07,0.0,1141.5563,0.0,312.32938,10886400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,126 days,2019-01-05 06:00:00,2019,4.25,5,36.25,37,126.0,126
127,1,1,296.19995,0.0,0.0,0.0,1.8328285e-07,0.0,1141.5594,0.0,207.56248,10972800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,127 days,2019-01-06 06:00:00,2019,5.25,6,37.25,38,127.0,127
128,1,1,295.16187,0.0,0.0,0.0,1.6894303e-07,2.9374999e-06,1142.3395,0.0,142.15364,11059200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,128 days,2019-01-07 06:00:00,2019,6.25,7,38.25,39,128.0,128
129,1,1,297.29745,0.0,0.0,0.0,1.7439585e-07,0.0,1140.7314,0.0,333.62985,11145600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,129 days,2019-01-08 06:00:00,2019,7.25,8,39.25,40,129.0,129
130,1,1,298.52515,0.0,0.0,0.0,1.8221071e-07,0.0,1138.2257,0.0,362.70667,11232000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,130 days,2019-01-09 06:00:00,2019,8.25,9,40.25,41,130.0,130
131,1,1,298.95975,0.0,0.0,0.0,1.883504e-07,0.0,1135.8551,0.0,361.76514,11318400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,131 days,2019-01-10 06:00:00,2019,9.25,10,41.25,42,131.0,131
132,1,1,298.5537,0.0,0.0,0.0,1.9169302e-07,0.0,1134.444,0.0,331.6797,11404800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,132 days,2019-01-11 06:00:00,2019,10.25,11,42.25,43,132.0,132
133,1,1,298.38254,0.0,0.0,0.0,1.8555909e-07,0.0,1134.2728,0.0,262.4239,11491200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,133 days,2019-01-12 06:00:00,2019,11.25,12,43.25,44,133.0,133
134,1,1,297.06024,0.0,0.0,0.0,1.8103589e-07,0.0,1134.7963,0.0,182.04053,11577600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,134 days,2019-01-13 06:00:00,2019,12.25,13,44.25,45,134.0,134
135,1,1,296.6184,0.0,0.0,0.0,1.710286e-07,0.0,1135.9017,0.0,143.3824,11664000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,135 days,2019-01-14 06:00:00,2019,13.25,14,45.25,46,135.0,135
136,1,1,296.5779,0.0,0.0,0.0,1.736558e-07,0.0,1136.5951,0.0,187.77544,11750400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,136 days,2019-01-15 06:00:00,2019,14.25,15,46.25,47,136.0,136
137,1,1,296.57156,0.0,0.0,0.0,1.7488958e-07,0.0,1135.8378,0.0,304.9353,11836800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,137 days,2019-01-16 06:00:00,2019,15.25,16,47.25,48,137.0,137
138,1,1,300.2485,0.0,0.0,0.0,1.8595586e-07,0.0,1133.8278,0.0,313.9853,11923200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,138 days,2019-01-17 06:00:00,2019,16.25,17,48.25,49,138.0,138
139,1,1,296.14212,0.0,0.0,0.0,1.7424077e-07,0.0,1133.4656,0.0,272.99802,12009600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,139 days,2019-01-18 06:00:00,2019,17.25,18,49.25,50,139.0,139
140,1,1,296.41885,0.0,0.0,0.0,1.7135461e-07,0.0,1133.7089,0.0,257.63806,12096000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,140 days,2019-01-19 06:00:00,2019,18.25,19,50.25,51,140.0,140
141,1,1,297.26706,0.0,0.0,0.0,1.7267196e-07,0.0,1134.4398,0.0,211.44965,12182400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,141 days,2019-01-20 06:00:00,2019,19.25,20,51.25,52,141.0,141
142,1,1,296.41122,0.0,0.0,0.0,1.6552967e-07,0.0,1136.1091,0.0,36.786324,12268800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,142 days,2019-01-21 06:00:00,2019,20.25,21,52.25,53,142.0,142
143,1,1,294.3103,0.0,0.0,0.0,1.5349617e-07,0.0,1137.0283,0.0,166.7901,12355200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,143 days,2019-01-22 06:00:00,2019,21.25,22,53.25,54,143.0,143
144,1,1,293.26022,0.0,0.0,0.0,1.4285905e-07,0.0,1137.6909,0.0,152.80391,12441600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,144 days,2019-01-23 06:00:00,2019,22.25,23,54.25,55,144.0,144
145,1,1,294.65305,0.0,0.0,0.0,1.4231351e-07,0.0,1138.1755,0.0,143.27307,12528000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,145 days,2019-01-24 06:00:00,2019,23.25,24,55.25,56,145.0,145
146,1,1,296.1269,0.0,0.0,0.0,1.5356095e-07,0.0,1137.8142,0.0,217.56029,12614400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,146 days,2019-01-25 06:00:00,2019,24.25,25,56.25,57,146.0,146
147,1,1,295.14108,0.0,0.0,0.0,1.5140819e-07,0.0,1137.9935,0.0,169.23904,12700800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,147 days,2019-01-26 06:00:00,2019,25.25,26,57.25,58,147.0,147
148,1,1,295.69592,0.0,0.0,0.0,1.5180615e-07,0.0,1137.8378,0.0,206.82158,12787200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,148 days,2019-01-27 06:00:00,2019,26.25,27,58.25,59,148.0,148
149,1,1,296.17642,0.0,0.0,0.0,1.5399492e-07,0.0,1137.1846,0.0,226.07164,12873600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,149 days,2019-01-28 06:00:00,2019,27.25,28,59.25,60,149.0,149
150,1,1,293.0382,0.0,0.0,0.0,1.3620915e-07,0.0,1138.4811,0.0,28.275171,12960000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,150 days,2019-01-29 06:00:00,2019,28.25,29,60.25,61,150.0,150
151,1,1,293.5983,0.0,0.0,0.0,1.3424032e-07,0.0,1140.2609,0.0,31.13836,13046400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,151 days,2019-01-30 06:00:00,2019,29.25,30,61.25,62,151.0,151
152,1,1,295.82394,0.0,0.0,0.0,1.5116791e-07,0.0,1140.7102,0.0,178.136,13132800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,152 days,2019-01-31 06:00:00,2019,30.25,31,62.25,63,152.0,152
153,1,1,296.39957,0.0,0.0,0.0,1.6113684e-07,0.0,1140.1085,0.0,249.80705,13219200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,153 days,2019-02-01 06:00:00,2019,31.25,32,63.25,64,153.0,153
154,1,1,298.23642,0.0,0.0,0.0,1.7442545e-07,0.0,1139.3248,0.0,256.85956,13305600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,154 days,2019-02-02 06:00:00,2019,32.25,33,64.25,65,154.0,154
155,1,1,299.6595,0.0,0.0,0.0,1.8121976e-07,8.824999e-06,1137.989,0.0,299.97525,13392000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,155 days,2019-02-03 06:00:00,2019,33.25,34,65.25,66,155.0,155
156,1,1,299.36615,0.0,0.0,0.0,1.8611809e-07,0.0,1136.7513,0.0,289.1299,13478400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,156 days,2019-02-04 06:00:00,2019,34.25,35,66.25,67,156.0,156
157,1,1,296.61584,0.0,0.0,0.0,1.7085237e-07,0.0,1136.6027,0.0,177.67024,13564800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,157 days,2019-02-05 06:00:00,2019,35.25,36,67.25,68,157.0,157
158,1,1,297.06912,0.0,0.0,0.0,1.7043293e-07,0.0,1136.122,0.0,250.0075,13651200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,158 days,2019-02-06 06:00:00,2019,36.25,37,68.25,69,158.0,158
159,1,1,296.01273,0.0,0.0,0.0,1.607706e-07,0.0,1136.6835,0.0,137.99275,13737600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,159 days,2019-02-07 06:00:00,2019,37.25,38,69.25,70,159.0,159
160,1,1,296.14423,0.0,0.0,0.0,1.637203e-07,0.0,1137.4087,0.0,181.11006,13824000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,160 days,2019-02-08 06:00:00,2019,38.25,39,70.25,71,160.0,160
161,1,1,298.24216,0.0,0.0,0.0,1.760457e-07,0.0,1136.8184,0.0,257.62662,13910400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,161 days,2019-02-09 06:00:00,2019,39.25,40,71.25,72,161.0,161
162,1,1,299.73657,0.0,0.0,0.0,1.8725672e-07,0.0,1135.2307,0.0,298.21976,13996800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,162 days,2019-02-10 06:00:00,2019,40.25,41,72.25,73,162.0,162
163,1,1,298.0787,0.0,0.0,0.0,1.8282338e-07,0.0,1134.7899,0.0,242.22322,14083200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,163 days,2019-02-11 06:00:00,2019,41.25,42,73.25,74,163.0,163
164,1,1,298.35568,0.0,0.0,0.0,1.8410225e-07,0.0,1134.6028,0.0,267.38074,14169600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,164 days,2019-02-12 06:00:00,2019,42.25,43,74.25,75,164.0,164
165,1,1,299.3152,0.0,0.0,0.0,1.8640355e-07,0.0,1134.1578,0.0,236.1833,14256000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,165 days,2019-02-13 06:00:00,2019,43.25,44,75.25,76,165.0,165
166,1,1,299.11996,0.0,0.0,0.0,1.8969111e-07,0.0,1133.4701,0.0,262.82123,14342400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,166 days,2019-02-14 06:00:00,2019,44.25,45,76.25,77,166.0,166
167,1,1,299.34238,0.0,0.0,0.0,1.9239972e-07,0.0,1133.1361,0.0,225.78807,14428800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,167 days,2019-02-15 06:00:00,2019,45.25,46,77.25,78,167.0,167
168,1,1,299.4457,0.0,0.0,0.0,1.9170191e-07,0.0,1132.8768,0.0,211.937,14515200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,168 days,2019-02-16 06:00:00,2019,46.25,47,78.25,79,168.0,168
169,1,1,298.91226,0.0,0.0,0.0,1.8985666e-07,5.8750006e-06,1132.6576,0.0,223.28398,14601600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,169 days,2019-02-17 06:00:00,2019,47.25,48,79.25,80,169.0,169
170,1,1,298.0096,0.0,0.0,0.0,1.7287347e-07,0.0001234725,1138.336,0.0,225.7713,14688000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,170 days,2019-02-18 06:00:00,2019,48.25,49,80.25,81,170.0,170
171,1,1,296.70047,0.0,0.0,0.0,1.7756305e-07,0.0,1138.2556,0.0,209.55975,14774400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,171 days,2019-02-19 06:00:00,2019,49.25,50,81.25,82,171.0,171
172,1,1,297.11472,0.0,0.0,0.0,1.7291212e-07,1.763875e-05,1138.478,0.0,209.92842,14860800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,172 days,2019-02-20 06:00:00,2019,50.25,51,82.25,83,172.0,172
173,1,1,296.9158,0.0,0.0,0.0,1.7586977e-07,2.9374999e-06,1137.841,0.0,240.59058,14947200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,173 days,2019-02-21 06:00:00,2019,51.25,52,83.25,84,173.0,173
174,1,1,297.11154,0.0,0.0,0.0,1.7538234e-07,0.0,1137.7064,0.0,223.76562,15033600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,174 days,2019-02-22 06:00:00,2019,52.25,53,84.25,85,174.0,174
175,1,1,297.66656,0.0,0.0,0.0,1.7671307e-07,0.0,1138.1432,0.0,162.98306,15120000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,175 days,2019-02-23 06:00:00,2019,53.25,54,85.25,86,175.0,175
176,1,1,297.2803,0.0,0.0,0.0,1.7903585e-07,0.0,1138.4369,0.0,197.02026,15206400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,176 days,2019-02-24 06:00:00,2019,54.25,55,86.25,87,176.0,176
177,1,1,295.76193,0.0,0.0,0.0,1.7090197e-07,0.0,1139.0498,0.0,142.93437,15292800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,177 days,2019-02-25 06:00:00,2019,55.25,56,87.25,88,177.0,177
178,1,1,297.15677,0.0,0.0,0.0,1.7059665e-07,0.0,1138.7125,0.0,224.92473,15379200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,178 days,2019-02-26 06:00:00,2019,56.25,57,88.25,89,178.0,178
179,1,1,298.25992,0.0,0.0,0.0,1.7810333e-07,0.0,1137.539,0.0,277.11075,15465600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,179 days,2019-02-27 06:00:00,2019,57.25,58,89.25,90,179.0,179
180,1,1,297.47385,0.0,0.0,0.0,1.7561932e-07,0.0,1137.2888,0.0,212.6245,15552000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,180 days,2019-02-28 06:00:00,2019,58.25,59,90.25,91,180.0,180
181,1,1,297.871,0.0,0.0,0.0,1.782489e-07,0.0,1136.578,0.0,263.91388,15638400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,181 days,2019-03-01 06:00:00,2019,59.25,60,91.25,92,181.0,181
182,1,1,296.17886,0.0,0.0,0.0,1.628696e-07,0.0,1137.3027,0.0,141.72319,15724800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,182 days,2019-03-02 06:00:00,2019,60.25,61,92.25,93,182.0,182
183,1,1,297.74915,0.0,0.0,0.0,1.7160978e-07,0.0,1138.0802,0.0,180.19696,15811200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,183 days,2019-03-03 06:00:00,2019,61.25,62,93.25,94,183.0,183
184,1,1,299.32516,0.0,0.0,0.0,1.8041266e-07,0.0,1136.854,0.0,267.43506,15897600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,184 days,2019-03-04 06:00:00,2019,62.25,63,94.25,95,184.0,184
185,1,1,299.87738,0.0,0.0,0.0,1.8499594e-07,0.0,1135.0353,0.0,304.82593,15984000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,185 days,2019-03-05 06:00:00,2019,63.25,64,95.25,96,185.0,185
186,1,1,299.98544,0.0,0.0,0.0,1.87543e-07,0.0,1133.4254,0.0,321.1284,16070400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,186 days,2019-03-06 06:00:00,2019,64.25,65,96.25,97,186.0,186
187,1,1,299.27988,0.0,0.0,0.0,1.871544e-07,0.0,1132.2103,0.0,326.34238,16156800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,187 days,2019-03-07 06:00:00,2019,65.25,66,97.25,98,187.0,187
188,1,1,300.1692,0.0,0.0,0.0,1.9438157e-07,0.0,1131.2864,0.0,308.6947,16243200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,188 days,2019-03-08 06:00:00,2019,66.25,67,98.25,99,188.0,188
189,1,1,300.09802,0.0,0.0,0.0,1.9656028e-07,1.47e-05,1131.6676,0.0,259.69656,16329600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,189 days,2019-03-09 06:00:00,2019,67.25,68,99.25,100,189.0,189
190,1,1,298.06284,0.0,0.0,0.0,1.8988312e-07,0.0,1131.7987,0.0,244.54292,16416000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,190 days,2019-03-10 06:00:00,2019,68.25,69,100.25,101,190.0,190
191,1,1,297.20526,0.0,0.0,0.0,1.772854e-07,0.0,1133.0867,0.0,161.23024,16502400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,191 days,2019-03-11 06:00:00,2019,69.25,70,101.25,102,191.0,191
192,1,1,297.53638,0.0,0.0,0.0,1.8141425e-07,0.0,1133.9178,0.0,194.62244,16588800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,192 days,2019-03-12 06:00:00,2019,70.25,71,102.25,103,192.0,192
193,1,1,297.02188,0.0,0.0,0.0,1.706956e-07,0.0,1135.0178,0.0,154.2061,16675200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,193 days,2019-03-13 06:00:00,2019,71.25,72,103.25,104,193.0,193
194,1,1,297.40967,0.0,0.0,0.0,1.7346484e-07,0.0,1136.443,0.0,116.11099,16761600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,194 days,2019-03-14 06:00:00,2019,72.25,73,104.25,105,194.0,194
195,1,1,295.70404,0.0,0.0,0.0,1.5915678e-07,0.0,1138.1935,0.0,29.03375,16848000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,195 days,2019-03-15 06:00:00,2019,73.25,74,105.25,106,195.0,195
196,1,1,295.3799,0.0,0.0,0.0,1.5280335e-07,0.0,1138.4668,0.0,165.58804,16934400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,196 days,2019-03-16 06:00:00,2019,74.25,75,106.25,107,196.0,196
197,1,1,293.09952,0.0,0.0,0.0,1.3370901e-07,0.0,1139.4329,0.0,109.09217,17020800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,197 days,2019-03-17 06:00:00,2019,75.25,76,107.25,108,197.0,197
198,1,1,294.16147,0.0,0.0,0.0,1.3721423e-07,0.0,1140.4924,0.0,79.077385,17107200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,198 days,2019-03-18 06:00:00,2019,76.25,77,108.25,109,198.0,198
199,1,1,295.2222,0.0,0.0,0.0,1.5030817e-07,0.0,1141.1158,0.0,155.94841,17193600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,199 days,2019-03-19 06:00:00,2019,77.25,78,109.25,110,199.0,199
200,1,1,296.6214,0.0,0.0,0.0,1.631794e-07,0.0,1141.0557,0.0,196.633,17280000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,200 days,2019-03-20 06:00:00,2019,78.25,79,110.25,111,200.0,200
201,1,1,298.40723,0.0,0.0,0.0,1.793939e-07,0.0,1140.673,0.0,235.235,17366400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,201 days,2019-03-21 06:00:00,2019,79.25,80,111.25,112,201.0,201
202,1,1,297.78476,0.0,0.0,0.0,1.8076697e-07,1.764625e-05,1140.9896,0.0,236.98558,17452800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,202 days,2019-03-22 06:00:00,2019,80.25,81,112.25,113,202.0,202
203,1,1,297.55887,0.0,0.0,0.0,1.6743046e-07,0.00014994001,1145.9425,0.0,200.99925,17539200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,203 days,2019-03-23 06:00:00,2019,81.25,82,113.25,114,203.0,203
204,1,1,296.2062,0.0,0.0,0.0,1.6226642e-07,2.9374999e-06,1149.5693,0.0,186.13976,17625600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,204 days,2019-03-24 06:00:00,2019,82.25,83,114.25,115,204.0,204
205,1,1,295.95993,0.0,0.0,0.0,1.6336183e-07,0.0,1148.3744,0.0,141.97508,17712000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,205 days,2019-03-25 06:00:00,2019,83.25,84,115.25,116,205.0,205
206,1,1,296.46005,0.0,0.0,0.0,1.6649771e-07,0.0,1148.0504,0.0,166.07442,17798400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,206 days,2019-03-26 06:00:00,2019,84.25,85,116.25,117,206.0,206
207,1,1,296.22498,0.0,0.0,0.0,1.6125746e-07,0.0,1147.8556,0.0,171.17694,17884800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,207 days,2019-03-27 06:00:00,2019,85.25,86,117.25,118,207.0,207
208,1,1,295.6669,0.0,0.0,0.0,1.8247363e-07,2.9374999e-06,1148.1959,0.0,171.75832,17971200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,208 days,2019-03-28 06:00:00,2019,86.25,87,118.25,119,208.0,208
209,1,1,295.94974,0.0,0.0,0.0,1.9943805e-07,0.0,1148.3268,0.0,201.09413,18057600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,209 days,2019-03-29 06:00:00,2019,87.25,88,119.25,120,209.0,209
210,1,1,297.99472,0.0,0.0,0.0,2.1908339e-07,2.057875e-05,1149.132,0.0,254.88428,18144000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,210 days,2019-03-30 06:00:00,2019,88.25,89,120.25,121,210.0,210
211,1,1,296.0283,0.0,0.0,0.0,1.9949482e-07,2.9374999e-06,1148.6458,0.0,231.0873,18230400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,211 days,2019-03-31 06:00:00,2019,89.25,90,121.25,122,211.0,211
212,1,1,294.9634,0.0,0.0,0.0,1.8250095e-07,0.0,1148.6166,0.0,223.56134,18316800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,212 days,2019-04-01 06:00:00,2019,90.25,91,122.25,123,212.0,212
213,1,1,295.46283,0.0,0.0,0.0,1.8389763e-07,0.0,1148.7642,0.0,207.34981,18403200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,213 days,2019-04-02 06:00:00,2019,91.25,92,123.25,124,213.0,213
214,1,1,297.13382,0.0,0.0,0.0,1.8968386e-07,0.0,1149.2454,0.0,194.27277,18489600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,214 days,2019-04-03 06:00:00,2019,92.25,93,124.25,125,214.0,214
215,1,1,295.91495,0.0,0.0,0.0,1.9781947e-07,0.0,1149.6614,0.0,205.54124,18576000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,215 days,2019-04-04 06:00:00,2019,93.25,94,125.25,126,215.0,215
216,1,1,295.22348,0.0,0.0,0.0,1.7280387e-07,0.0,1150.8767,0.0,80.40697,18662400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,216 days,2019-04-05 06:00:00,2019,94.25,95,126.25,127,216.0,216
217,1,1,293.84155,0.0,0.0,0.0,1.5763236e-07,0.0,1151.4078,0.0,86.9711,18748800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,217 days,2019-04-06 06:00:00,2019,95.25,96,127.25,128,217.0,217
218,1,1,295.15515,0.0,0.0,0.0,1.6751771e-07,9.407377e-05,1152.745,0.0,181.52446,18835200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,218 days,2019-04-07 06:00:00,2019,96.25,97,128.25,129,218.0,218
219,1,1,295.42828,0.0,0.0,0.0,1.5095065e-07,1.470125e-05,1156.1749,0.0,82.65137,18921600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,219 days,2019-04-08 06:00:00,2019,97.25,98,129.25,130,219.0,219
220,1,1,295.7927,0.0,0.0,0.0,1.7018375e-07,0.0,1155.4633,0.0,91.592316,19008000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,220 days,2019-04-09 06:00:00,2019,98.25,99,130.25,131,220.0,220
221,1,1,296.3904,0.0,0.0,0.0,1.7618159e-07,0.00013522748,1164.0604,0.0,140.7788,19094400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,221 days,2019-04-10 06:00:00,2019,99.25,100,131.25,132,221.0,221
222,1,1,296.8248,0.0,0.0,0.0,1.8060852e-07,7.9382495e-05,1169.2384,0.0,117.95145,19180800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,222 days,2019-04-11 06:00:00,2019,100.25,101,132.25,133,222.0,222
223,1,1,296.41098,0.0,0.0,0.0,1.9344469e-07,0.0,1166.2484,0.0,140.33406,19267200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,223 days,2019-04-12 06:00:00,2019,101.25,102,133.25,134,223.0,223
224,1,1,298.84656,0.0,0.0,0.0,2.0936075e-07,0.0,1163.8813,0.0,178.11249,19353600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,224 days,2019-04-13 06:00:00,2019,102.25,103,134.25,135,224.0,224
225,1,1,297.4007,0.0,0.0,0.0,2.1095417e-07,0.0,1162.5072,0.0,204.16077,19440000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,225 days,2019-04-14 06:00:00,2019,103.25,104,135.25,136,225.0,225
